task_kind,transition_id,realization,target_snr,seed
faint_shared,J112229.65+214815.6,31.0,5.0,2248494753.0
faint_shared,J112229.65+214815.6,32.0,5.0,2475306973.0
faint_shared,J112229.65+214815.6,33.0,5.0,98229248.0
faint_shared,J112229.65+214815.6,34.0,5.0,3138197480.0
faint_shared,J112229.65+214815.6,35.0,5.0,2122309291.0
faint_shared,J112229.65+214815.6,36.0,5.0,4213075029.0
faint_shared,J112229.65+214815.6,37.0,5.0,2224830157.0
faint_shared,J112229.65+214815.6,38.0,5.0,1262996575.0
faint_shared,J112229.65+214815.6,39.0,5.0,1508751946.0
faint_shared,J112229.65+214815.6,40.0,5.0,2655905438.0
faint_shared,J112229.65+214815.6,41.0,5.0,1752397759.0
faint_shared,J112229.65+214815.6,42.0,5.0,4038621621.0
faint_shared,J112229.65+214815.6,43.0,5.0,2889809016.0
faint_shared,J112229.65+214815.6,44.0,5.0,285875807.0
faint_shared,J112229.65+214815.6,45.0,5.0,2912530196.0
faint_shared,J112229.65+214815.6,46.0,5.0,1938900079.0
faint_shared,J112229.65+214815.6,47.0,5.0,237189573.0
faint_shared,J112229.65+214815.6,48.0,5.0,3723011056.0
faint_shared,J112229.65+214815.6,49.0,5.0,2405440793.0
faint_shared,J113402.78+290403.9,0.0,5.0,3143857240.0
faint_shared,J113402.78+290403.9,1.0,5.0,294755577.0
faint_shared,J113402.78+290403.9,2.0,5.0,2140965679.0
faint_shared,J113402.78+290403.9,3.0,5.0,3506057976.0
faint_shared,J113402.78+290403.9,4.0,5.0,278069711.0
faint_shared,J113402.78+290403.9,5.0,5.0,1295378043.0
faint_shared,J113402.78+290403.9,6.0,5.0,3944490554.0
faint_shared,J113402.78+290403.9,7.0,5.0,1574313902.0
faint_shared,J113402.78+290403.9,8.0,5.0,667193089.0
faint_shared,J113402.78+290403.9,9.0,5.0,4239052473.0
faint_shared,J113402.78+290403.9,10.0,5.0,3402435743.0
faint_shared,J113402.78+290403.9,11.0,5.0,1143680950.0
faint_shared,J113402.78+290403.9,12.0,5.0,1946623243.0
faint_shared,J113402.78+290403.9,13.0,5.0,3292866321.0
faint_shared,J113402.78+290403.9,14.0,5.0,969864472.0
faint_shared,J113402.78+290403.9,15.0,5.0,1522273570.0
faint_shared,J113402.78+290403.9,16.0,5.0,1363464074.0
faint_shared,J113402.78+290403.9,17.0,5.0,2536417923.0
faint_shared,J113402.78+290403.9,18.0,5.0,3435863114.0
faint_shared,J113402.78+290403.9,19.0,5.0,1025202368.0
faint_shared,J113402.78+290403.9,20.0,5.0,2679198703.0
faint_shared,J113402.78+290403.9,21.0,5.0,1381683967.0
faint_shared,J113402.78+290403.9,22.0,5.0,1427795690.0
faint_shared,J113402.78+290403.9,23.0,5.0,2368255039.0
faint_shared,J113402.78+290403.9,24.0,5.0,3133357894.0
faint_shared,J113402.78+290403.9,25.0,5.0,372795085.0
faint_shared,J113402.78+290403.9,26.0,5.0,1938048522.0
faint_shared,J113402.78+290403.9,27.0,5.0,589723506.0
faint_shared,J113402.78+290403.9,28.0,5.0,2240379244.0
faint_shared,J113402.78+290403.9,29.0,5.0,156176279.0
faint_shared,J113402.78+290403.9,30.0,5.0,4193631409.0
faint_shared,J113402.78+290403.9,31.0,5.0,610881645.0
faint_shared,J113402.78+290403.9,32.0,5.0,3724838190.0
faint_shared,J113402.78+290403.9,33.0,5.0,603716987.0
faint_shared,J113402.78+290403.9,34.0,5.0,1524870292.0
faint_shared,J113402.78+290403.9,35.0,5.0,3368124069.0
faint_shared,J113402.78+290403.9,36.0,5.0,2508597443.0
faint_shared,J113402.78+290403.9,37.0,5.0,3707323796.0
faint_shared,J113402.78+290403.9,38.0,5.0,315407212.0
faint_shared,J113402.78+290403.9,39.0,5.0,2255731406.0
faint_shared,J113402.78+290403.9,40.0,5.0,1556244750.0
faint_shared,J113402.78+290403.9,41.0,5.0,1469347431.0
faint_shared,J113402.78+290403.9,42.0,5.0,3702971923.0
faint_shared,J113402.78+290403.9,43.0,5.0,374975440.0
faint_shared,J113402.78+290403.9,44.0,5.0,769771978.0
faint_shared,J113402.78+290403.9,45.0,5.0,3248833873.0
faint_shared,J113402.78+290403.9,46.0,5.0,3178113653.0
faint_shared,J113402.78+290403.9,47.0,5.0,94350787.0
faint_shared,J113402.78+290403.9,48.0,5.0,2090214082.0
faint_shared,J113402.78+290403.9,49.0,5.0,2562180944.0
faint_shared,J114154.47+063509.6,0.0,10.0,418191218.0
faint_shared,J114154.47+063509.6,1.0,10.0,3524622768.0
faint_shared,J114154.47+063509.6,2.0,10.0,3362270498.0
faint_shared,J114154.47+063509.6,3.0,10.0,882153425.0
faint_shared,J114154.47+063509.6,4.0,10.0,1017505864.0
faint_shared,J114154.47+063509.6,5.0,10.0,325484135.0
faint_shared,J114154.47+063509.6,6.0,10.0,3733661827.0
faint_shared,J114154.47+063509.6,7.0,10.0,1048552236.0
faint_shared,J114154.47+063509.6,8.0,10.0,3784131891.0
faint_shared,J114154.47+063509.6,9.0,10.0,1386859863.0
faint_shared,J114154.47+063509.6,10.0,10.0,4059876006.0
faint_shared,J114154.47+063509.6,11.0,10.0,2623469380.0
faint_shared,J114154.47+063509.6,12.0,10.0,299490259.0
faint_shared,J114154.47+063509.6,13.0,10.0,1962588562.0
faint_shared,J114154.47+063509.6,14.0,10.0,4039322639.0
faint_shared,J114154.47+063509.6,15.0,10.0,668879661.0
faint_shared,J114154.47+063509.6,16.0,10.0,3212567363.0
faint_shared,J114154.47+063509.6,17.0,10.0,2160722287.0
faint_shared,J114154.47+063509.6,18.0,10.0,621315461.0
faint_shared,J114154.47+063509.6,19.0,10.0,2195706838.0
faint_shared,J114154.47+063509.6,20.0,10.0,1213167399.0
faint_shared,J114154.47+063509.6,21.0,10.0,2360868175.0
faint_shared,J114154.47+063509.6,22.0,10.0,3848835936.0
faint_shared,J114154.47+063509.6,23.0,10.0,2600701671.0
faint_shared,J114154.47+063509.6,24.0,10.0,795744801.0
faint_shared,J114154.47+063509.6,25.0,10.0,3326711718.0
faint_shared,J114154.47+063509.6,26.0,10.0,4001204045.0
faint_shared,J114154.47+063509.6,27.0,10.0,3782656471.0
faint_shared,J114154.47+063509.6,28.0,10.0,3586330991.0
faint_shared,J114154.47+063509.6,29.0,10.0,3336741379.0
faint_shared,J114154.47+063509.6,30.0,10.0,280912981.0
faint_shared,J114154.47+063509.6,31.0,10.0,173970535.0
faint_shared,J114154.47+063509.6,32.0,10.0,2146235502.0
faint_shared,J114154.47+063509.6,33.0,10.0,3050971830.0
faint_shared,J114154.47+063509.6,34.0,10.0,3980310098.0
faint_shared,J114154.47+063509.6,35.0,10.0,1989041726.0
faint_shared,J114154.47+063509.6,36.0,10.0,2352489531.0
faint_shared,J114154.47+063509.6,37.0,10.0,758681634.0
faint_shared,J114154.47+063509.6,38.0,10.0,3150076133.0
faint_shared,J114154.47+063509.6,39.0,10.0,3893005670.0
faint_shared,J114154.47+063509.6,40.0,10.0,3018786499.0
faint_shared,J114154.47+063509.6,41.0,10.0,4024912506.0
faint_shared,J114154.47+063509.6,42.0,10.0,2180776311.0
faint_shared,J114154.47+063509.6,43.0,10.0,243751355.0
faint_shared,J114154.47+063509.6,44.0,10.0,3704682508.0
faint_shared,J114154.47+063509.6,45.0,10.0,1680230204.0
faint_shared,J114154.47+063509.6,46.0,10.0,3344935693.0
faint_shared,J114154.47+063509.6,47.0,10.0,470233394.0
faint_shared,J114154.47+063509.6,48.0,10.0,1820923540.0
faint_shared,J114154.47+063509.6,49.0,10.0,4032630269.0
faint_shared,J114154.47+063509.6,0.0,5.0,1476342535.0
faint_shared,J114154.47+063509.6,1.0,5.0,463526693.0
faint_shared,J114154.47+063509.6,2.0,5.0,2833448224.0
faint_shared,J114154.47+063509.6,3.0,5.0,365891169.0
faint_shared,J114154.47+063509.6,4.0,5.0,242436867.0
faint_shared,J114154.47+063509.6,5.0,5.0,733991167.0
faint_shared,J114154.47+063509.6,6.0,5.0,3803264000.0
faint_shared,J114154.47+063509.6,7.0,5.0,1544737852.0
faint_shared,J114154.47+063509.6,8.0,5.0,1458032933.0
faint_shared,J114154.47+063509.6,9.0,5.0,159985041.0
faint_shared,J114154.47+063509.6,10.0,5.0,2029996729.0
faint_shared,J114154.47+063509.6,11.0,5.0,3765373421.0
faint_shared,J114154.47+063509.6,12.0,5.0,2655688240.0
faint_shared,J114154.47+063509.6,13.0,5.0,1739113052.0
faint_shared,J114154.47+063509.6,14.0,5.0,4101799388.0
faint_shared,J114154.47+063509.6,15.0,5.0,3636495230.0
faint_shared,J114154.47+063509.6,16.0,5.0,3428262395.0
faint_shared,J114154.47+063509.6,17.0,5.0,1478605827.0
faint_shared,J114154.47+063509.6,18.0,5.0,4105501572.0
faint_shared,J114154.47+063509.6,19.0,5.0,2662712507.0
faint_shared,J114154.47+063509.6,20.0,5.0,2104286000.0
faint_shared,J114154.47+063509.6,21.0,5.0,1694726278.0
faint_shared,J114154.47+063509.6,22.0,5.0,1261680377.0
faint_shared,J114154.47+063509.6,23.0,5.0,2659871444.0
faint_shared,J114154.47+063509.6,24.0,5.0,3522574030.0
faint_shared,J114154.47+063509.6,25.0,5.0,3874884063.0
faint_shared,J114154.47+063509.6,26.0,5.0,1628066402.0
faint_shared,J114154.47+063509.6,27.0,5.0,2656918361.0
faint_shared,J114154.47+063509.6,28.0,5.0,1560782616.0
faint_shared,J114154.47+063509.6,29.0,5.0,4180230406.0
faint_shared,J114154.47+063509.6,30.0,5.0,261017622.0
faint_shared,J114154.47+063509.6,31.0,5.0,3366784649.0
faint_shared,J114154.47+063509.6,32.0,5.0,3700273673.0
faint_shared,J114154.47+063509.6,33.0,5.0,1390824149.0
faint_shared,J114154.47+063509.6,34.0,5.0,2231752218.0
faint_shared,J114154.47+063509.6,35.0,5.0,750046089.0
faint_shared,J114154.47+063509.6,36.0,5.0,3083318667.0
faint_shared,J114154.47+063509.6,37.0,5.0,2694078112.0
faint_shared,J114154.47+063509.6,38.0,5.0,3029394751.0
faint_shared,J114154.47+063509.6,39.0,5.0,2441658315.0
faint_shared,J114154.47+063509.6,40.0,5.0,3854458674.0
faint_shared,J114154.47+063509.6,41.0,5.0,527000990.0
faint_shared,J114154.47+063509.6,42.0,5.0,1232741276.0
faint_shared,J114154.47+063509.6,43.0,5.0,2562115457.0
faint_shared,J114154.47+063509.6,44.0,5.0,566574541.0
faint_shared,J114154.47+063509.6,45.0,5.0,4165364560.0
faint_shared,J114154.47+063509.6,46.0,5.0,3268961886.0
faint_shared,J114154.47+063509.6,47.0,5.0,2204915116.0
faint_shared,J114154.47+063509.6,48.0,5.0,476851939.0
faint_shared,J114154.47+063509.6,49.0,5.0,700293414.0
faint_shared,J114634.92+282642.0,0.0,5.0,3287078750.0
faint_shared,J114634.92+282642.0,1.0,5.0,2716990662.0
faint_shared,J114634.92+282642.0,2.0,5.0,2576564406.0
faint_shared,J114634.92+282642.0,3.0,5.0,1289525914.0
faint_shared,J114634.92+282642.0,4.0,5.0,594545456.0
faint_shared,J114634.92+282642.0,5.0,5.0,3102206672.0
faint_shared,J114634.92+282642.0,6.0,5.0,996270334.0
faint_shared,J114634.92+282642.0,7.0,5.0,3302247477.0
faint_shared,J114634.92+282642.0,8.0,5.0,2238018338.0
faint_shared,J114634.92+282642.0,9.0,5.0,1136821129.0
faint_shared,J114634.92+282642.0,10.0,5.0,1324855151.0
faint_shared,J114634.92+282642.0,11.0,5.0,772375318.0
faint_shared,J114634.92+282642.0,12.0,5.0,1793108135.0
faint_shared,J114634.92+282642.0,13.0,5.0,1574095619.0
faint_shared,J114634.92+282642.0,14.0,5.0,468941786.0
faint_shared,J114634.92+282642.0,15.0,5.0,3785087253.0
faint_shared,J114634.92+282642.0,16.0,5.0,2809746967.0
faint_shared,J114634.92+282642.0,17.0,5.0,1420524966.0
faint_shared,J114634.92+282642.0,18.0,5.0,481652021.0
faint_shared,J114634.92+282642.0,19.0,5.0,2826203276.0
faint_shared,J114634.92+282642.0,20.0,5.0,3403784917.0
faint_shared,J114634.92+282642.0,21.0,5.0,1329851408.0
faint_shared,J114634.92+282642.0,22.0,5.0,664287046.0
faint_shared,J114634.92+282642.0,23.0,5.0,4182581132.0
faint_shared,J114634.92+282642.0,24.0,5.0,1074353359.0
faint_shared,J114634.92+282642.0,25.0,5.0,829780699.0
faint_shared,J114634.92+282642.0,26.0,5.0,1152581408.0
faint_shared,J114634.92+282642.0,27.0,5.0,3125946382.0
faint_shared,J114634.92+282642.0,28.0,5.0,793131837.0
faint_shared,J114634.92+282642.0,29.0,5.0,3583505447.0
faint_shared,J114634.92+282642.0,30.0,5.0,3855447889.0
faint_shared,J114634.92+282642.0,31.0,5.0,2783754399.0
faint_shared,J114634.92+282642.0,32.0,5.0,2159757373.0
faint_shared,J114634.92+282642.0,33.0,5.0,3043141658.0
faint_shared,J114634.92+282642.0,34.0,5.0,3843681947.0
faint_shared,J114634.92+282642.0,35.0,5.0,2742575911.0
faint_shared,J114634.92+282642.0,36.0,5.0,1524979982.0
faint_shared,J114634.92+282642.0,37.0,5.0,2034754587.0
faint_shared,J114634.92+282642.0,38.0,5.0,3055678290.0
faint_shared,J114634.92+282642.0,39.0,5.0,1884944855.0
faint_shared,J114634.92+282642.0,40.0,5.0,1499845350.0
faint_shared,J114634.92+282642.0,41.0,5.0,1958649736.0
faint_shared,J114634.92+282642.0,42.0,5.0,3592302812.0
faint_shared,J114634.92+282642.0,43.0,5.0,639288797.0
faint_shared,J114634.92+282642.0,44.0,5.0,3947958533.0
faint_shared,J114634.92+282642.0,45.0,5.0,4269857171.0
faint_shared,J114634.92+282642.0,46.0,5.0,1977906691.0
faint_shared,J114634.92+282642.0,47.0,5.0,2454159698.0
faint_shared,J114634.92+282642.0,48.0,5.0,4076608805.0
faint_shared,J114634.92+282642.0,49.0,5.0,1983649881.0
faint_shared,J120635.22+175312.3,0.0,10.0,405523368.0
faint_shared,J120635.22+175312.3,1.0,10.0,396431955.0
faint_shared,J120635.22+175312.3,2.0,10.0,1793777284.0
faint_shared,J120635.22+175312.3,3.0,10.0,2561783780.0
faint_shared,J120635.22+175312.3,4.0,10.0,709758445.0
faint_shared,J120635.22+175312.3,5.0,10.0,2182652286.0
faint_shared,J120635.22+175312.3,6.0,10.0,1769746185.0
faint_shared,J120635.22+175312.3,7.0,10.0,2127341089.0
faint_shared,J120635.22+175312.3,8.0,10.0,3593961790.0
faint_shared,J120635.22+175312.3,9.0,10.0,2406499228.0
faint_shared,J120635.22+175312.3,10.0,10.0,322944440.0
faint_shared,J120635.22+175312.3,11.0,10.0,1031962842.0
faint_shared,J120635.22+175312.3,12.0,10.0,2477176678.0
faint_shared,J120635.22+175312.3,13.0,10.0,3196411063.0
faint_shared,J120635.22+175312.3,14.0,10.0,2320838253.0
faint_shared,J120635.22+175312.3,15.0,10.0,3297075033.0
faint_shared,J120635.22+175312.3,16.0,10.0,2035009571.0
faint_shared,J120635.22+175312.3,17.0,10.0,1544019577.0
faint_shared,J120635.22+175312.3,18.0,10.0,2487765247.0
faint_shared,J120635.22+175312.3,19.0,10.0,2449235944.0
faint_shared,J120635.22+175312.3,20.0,10.0,326371295.0
faint_shared,J120635.22+175312.3,21.0,10.0,3284280889.0
faint_shared,J120635.22+175312.3,22.0,10.0,2930738497.0
faint_shared,J120635.22+175312.3,23.0,10.0,1831303459.0
faint_shared,J120635.22+175312.3,24.0,10.0,2426338410.0
faint_shared,J120635.22+175312.3,25.0,10.0,3640958618.0
faint_shared,J120635.22+175312.3,26.0,10.0,198683405.0
faint_shared,J120635.22+175312.3,27.0,10.0,3351721032.0
faint_shared,J120635.22+175312.3,28.0,10.0,1211018806.0
faint_shared,J120635.22+175312.3,29.0,10.0,2699551649.0
faint_shared,J120635.22+175312.3,30.0,10.0,1907966387.0
faint_shared,J120635.22+175312.3,31.0,10.0,4030848754.0
faint_shared,J120635.22+175312.3,32.0,10.0,3503216638.0
faint_shared,J120635.22+175312.3,33.0,10.0,2639549411.0
faint_shared,J120635.22+175312.3,34.0,10.0,2967405532.0
faint_shared,J120635.22+175312.3,35.0,10.0,2811576383.0
faint_shared,J120635.22+175312.3,36.0,10.0,1856839073.0
faint_shared,J120635.22+175312.3,37.0,10.0,1863453199.0
faint_shared,J120635.22+175312.3,38.0,10.0,2558300104.0
faint_shared,J120635.22+175312.3,39.0,10.0,135331072.0
faint_shared,J120635.22+175312.3,40.0,10.0,2805635452.0
faint_shared,J120635.22+175312.3,41.0,10.0,4064530558.0
faint_shared,J120635.22+175312.3,42.0,10.0,2903547406.0
faint_shared,J120635.22+175312.3,43.0,10.0,4103585188.0
faint_shared,J120635.22+175312.3,44.0,10.0,2377974828.0
faint_shared,J120635.22+175312.3,45.0,10.0,1059963244.0
faint_shared,J120635.22+175312.3,46.0,10.0,1628651453.0
faint_shared,J120635.22+175312.3,47.0,10.0,2029148836.0
faint_shared,J120635.22+175312.3,48.0,10.0,3865657458.0
faint_shared,J120635.22+175312.3,49.0,10.0,3019915999.0
faint_shared,J120635.22+175312.3,0.0,5.0,1143177996.0
faint_shared,J120635.22+175312.3,1.0,5.0,803999450.0
faint_shared,J120635.22+175312.3,2.0,5.0,2562285382.0
faint_shared,J120635.22+175312.3,3.0,5.0,3496590273.0
faint_shared,J120635.22+175312.3,4.0,5.0,2006510001.0
faint_shared,J120635.22+175312.3,5.0,5.0,1169229169.0
faint_shared,J120635.22+175312.3,6.0,5.0,3478124752.0
faint_shared,J120635.22+175312.3,7.0,5.0,2272492393.0
faint_shared,J120635.22+175312.3,8.0,5.0,3221674512.0
faint_shared,J120635.22+175312.3,9.0,5.0,447707703.0
faint_shared,J120635.22+175312.3,10.0,5.0,3605686005.0
faint_shared,J120635.22+175312.3,11.0,5.0,742903825.0
faint_shared,J120635.22+175312.3,12.0,5.0,390414078.0
faint_shared,J120635.22+175312.3,13.0,5.0,3301771097.0
faint_shared,J120635.22+175312.3,14.0,5.0,543787061.0
faint_shared,J120635.22+175312.3,15.0,5.0,3372076501.0
faint_shared,J120635.22+175312.3,16.0,5.0,1635162162.0
faint_shared,J120635.22+175312.3,17.0,5.0,3426413736.0
faint_shared,J120635.22+175312.3,18.0,5.0,1683548774.0
faint_shared,J120635.22+175312.3,19.0,5.0,2871879405.0
faint_shared,J120635.22+175312.3,20.0,5.0,2356714146.0
faint_shared,J120635.22+175312.3,21.0,5.0,2248499935.0
faint_shared,J120635.22+175312.3,22.0,5.0,1763583241.0
faint_shared,J120635.22+175312.3,23.0,5.0,2945287922.0
faint_shared,J120635.22+175312.3,24.0,5.0,4247348861.0
faint_shared,J120635.22+175312.3,25.0,5.0,750480197.0
faint_shared,J120635.22+175312.3,26.0,5.0,2868100257.0
faint_shared,J120635.22+175312.3,27.0,5.0,3870386063.0
faint_shared,J120635.22+175312.3,28.0,5.0,2521394555.0
faint_shared,J120635.22+175312.3,29.0,5.0,3481258962.0
faint_shared,J120635.22+175312.3,30.0,5.0,4034033823.0
faint_shared,J120635.22+175312.3,31.0,5.0,1540222323.0
faint_shared,J120635.22+175312.3,32.0,5.0,301290248.0
faint_shared,J120635.22+175312.3,33.0,5.0,2722976516.0
faint_shared,J120635.22+175312.3,34.0,5.0,3712945839.0
faint_shared,J120635.22+175312.3,35.0,5.0,557977745.0
faint_shared,J120635.22+175312.3,36.0,5.0,3436055448.0
faint_shared,J120635.22+175312.3,37.0,5.0,1732072157.0
faint_shared,J120635.22+175312.3,38.0,5.0,2242558778.0
faint_shared,J120635.22+175312.3,39.0,5.0,1969128478.0
faint_shared,J120635.22+175312.3,40.0,5.0,715706403.0
faint_shared,J120635.22+175312.3,41.0,5.0,4145067451.0
faint_shared,J120635.22+175312.3,42.0,5.0,2579987753.0
faint_shared,J120635.22+175312.3,43.0,5.0,40217636.0
faint_shared,J120635.22+175312.3,44.0,5.0,3264297414.0
faint_shared,J120635.22+175312.3,45.0,5.0,2982770833.0
faint_shared,J120635.22+175312.3,46.0,5.0,1790395348.0
faint_shared,J120635.22+175312.3,47.0,5.0,973471112.0
faint_shared,J120635.22+175312.3,48.0,5.0,2450674671.0
faint_shared,J120635.22+175312.3,49.0,5.0,3062798467.0
faint_shared,J121618.00+515946.1,0.0,10.0,878573756.0
faint_shared,J121618.00+515946.1,1.0,10.0,3863502737.0
faint_shared,J121618.00+515946.1,2.0,10.0,611355586.0
faint_shared,J121618.00+515946.1,3.0,10.0,311446434.0
faint_shared,J121618.00+515946.1,4.0,10.0,3865699470.0
faint_shared,J121618.00+515946.1,5.0,10.0,3578487298.0
faint_shared,J121618.00+515946.1,6.0,10.0,4201245767.0
faint_shared,J121618.00+515946.1,7.0,10.0,2258535244.0
faint_shared,J121618.00+515946.1,8.0,10.0,3795492174.0
faint_shared,J121618.00+515946.1,9.0,10.0,88538378.0
faint_shared,J121618.00+515946.1,10.0,10.0,1096022958.0
faint_shared,J121618.00+515946.1,11.0,10.0,2335906418.0
faint_shared,J121618.00+515946.1,12.0,10.0,4129411116.0
faint_shared,J121618.00+515946.1,13.0,10.0,2358939359.0
faint_shared,J121618.00+515946.1,14.0,10.0,1741230167.0
faint_shared,J121618.00+515946.1,15.0,10.0,3650287522.0
faint_shared,J121618.00+515946.1,16.0,10.0,1324789430.0
faint_shared,J121618.00+515946.1,17.0,10.0,943618598.0
faint_shared,J121618.00+515946.1,18.0,10.0,3549574136.0
faint_shared,J121618.00+515946.1,19.0,10.0,3093482755.0
faint_shared,J121618.00+515946.1,20.0,10.0,3820814354.0
faint_shared,J121618.00+515946.1,21.0,10.0,3082595248.0
faint_shared,J121618.00+515946.1,22.0,10.0,1898591264.0
faint_shared,J121618.00+515946.1,23.0,10.0,2306699560.0
faint_shared,J121618.00+515946.1,24.0,10.0,2728993761.0
faint_shared,J121618.00+515946.1,25.0,10.0,1405776425.0
faint_shared,J121618.00+515946.1,26.0,10.0,1869753129.0
faint_shared,J121618.00+515946.1,27.0,10.0,3975331703.0
faint_shared,J121618.00+515946.1,28.0,10.0,38083784.0
faint_shared,J121618.00+515946.1,29.0,10.0,4287307957.0
faint_shared,J121618.00+515946.1,30.0,10.0,3974663701.0
faint_shared,J121618.00+515946.1,31.0,10.0,1198436442.0
faint_shared,J121618.00+515946.1,32.0,10.0,3730965386.0
faint_shared,J121618.00+515946.1,33.0,10.0,1545359255.0
faint_shared,J121618.00+515946.1,34.0,10.0,1960311860.0
faint_shared,J121618.00+515946.1,35.0,10.0,684988870.0
faint_shared,J121618.00+515946.1,36.0,10.0,2947433482.0
faint_shared,J121618.00+515946.1,37.0,10.0,1804420512.0
faint_shared,J121618.00+515946.1,38.0,10.0,1280697966.0
faint_shared,J121618.00+515946.1,39.0,10.0,82195712.0
faint_shared,J121618.00+515946.1,40.0,10.0,1663300708.0
faint_shared,J121618.00+515946.1,41.0,10.0,2882600137.0
faint_shared,J121618.00+515946.1,42.0,10.0,3039630960.0
faint_shared,J121618.00+515946.1,43.0,10.0,9037634.0
faint_shared,J121618.00+515946.1,44.0,10.0,371322512.0
faint_shared,J121618.00+515946.1,45.0,10.0,925634720.0
faint_shared,J121618.00+515946.1,46.0,10.0,639154262.0
faint_shared,J121618.00+515946.1,47.0,10.0,3310954814.0
faint_shared,J121618.00+515946.1,48.0,10.0,1954402057.0
faint_shared,J121618.00+515946.1,49.0,10.0,3913888189.0
faint_shared,J121618.00+515946.1,0.0,5.0,3141524344.0
faint_shared,J121618.00+515946.1,1.0,5.0,1824844003.0
faint_shared,J121618.00+515946.1,2.0,5.0,2299244482.0
faint_shared,J121618.00+515946.1,3.0,5.0,2385933762.0
faint_shared,J121618.00+515946.1,4.0,5.0,2565623801.0
faint_shared,J121618.00+515946.1,5.0,5.0,2099190378.0
faint_shared,J121618.00+515946.1,6.0,5.0,1454385782.0
faint_shared,J121618.00+515946.1,7.0,5.0,3506867409.0
faint_shared,J121618.00+515946.1,8.0,5.0,2427602003.0
faint_shared,J121618.00+515946.1,9.0,5.0,2864397953.0
faint_shared,J121618.00+515946.1,10.0,5.0,3126111747.0
faint_shared,J121618.00+515946.1,11.0,5.0,3960553432.0
faint_shared,J121618.00+515946.1,12.0,5.0,1504196987.0
faint_shared,J121618.00+515946.1,13.0,5.0,3529772071.0
